Order,Position_x,Position_y,Position_z,Owner_ID,Distance_to_Camera,Bottom_Left_x,Bottom_Left_y,Bottom_Left_z,Top_Left_x,Top_Left_y,Top_Left_z,Top_Right_x,Top_Right_y,Top_Right_z,Bottom_Right_x,Bottom_Right_y,Bottom_Right_z,Frustum_Apex_x,Frustum_Apex_y,Frustum_Apex_z,Is_Visible,Out_Of_Frame,BehindAMesh,Predicted_Is_Visible,Predicted_BehindAMesh,Predicted_Out_Of_Frame
103,-1.885795,-0.4882324,1.178,-4724,3.713115,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
104,-1.785,-0.4123633,1.458159,-4724,3.971708,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,1,0,0
105,-1.785,-0.4585547,1.373605,-4724,3.914298,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
106,-1.785,-0.4882324,1.278795,-4724,3.845185,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
107,-1.504841,-0.4123633,1.178,-4724,3.892653,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
108,-1.589394,-0.4585547,1.178,-4724,3.858452,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
109,-1.684205,-0.4882324,1.178,-4724,3.815988,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
110,-1.50385,0.4128613,1.178,-4724,3.753626,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
111,-1.588724,0.4591016,1.178,-4724,3.701833,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
112,-1.683864,0.4888574,1.178,-4724,3.64684,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
113,-1.785,0.4128613,1.45915,-4724,3.835835,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
114,-1.785,0.4591016,1.374276,-4724,3.760205,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
115,-1.785,0.4888574,1.279136,-4724,3.677482,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
116,-2.06615,0.4128613,1.178,-4724,3.453874,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
117,-1.981276,0.4591016,1.178,-4724,3.492179,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
118,-1.886136,0.4888574,1.178,-4724,3.538682,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
119,-1.785,0.4128613,0.8968501,-4724,3.36234,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
120,-1.785,0.4591016,0.9817243,-4724,3.429249,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
121,-1.785,0.4888574,1.076864,-4724,3.506826,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
122,-1.372637,-0.2801587,1.178,-4724,3.935688,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
123,-1.326445,-0.1956055,1.178,-4724,3.944325,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
124,-1.296768,-0.1007953,1.178,-4724,3.943228,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
125,-1.369265,2.270099e-11,1.455786,-4724,4.101865,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,0,0,0
126,-1.323061,3.492459e-11,1.369341,-4724,4.059415,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,1,0,0
127,-1.294609,7.275958e-12,1.275545,-4724,4.002454,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,1,0,0
128,-1.371252,0.2802221,1.178,-4724,3.843308,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
129,-1.325156,0.195459,1.178,-4724,3.880433,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
130,-1.295342,0.1002966,1.178,-4724,3.910961,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
131,-1.371252,-0.0008836472,0.8968501,-4724,3.664851,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
132,-1.325156,-0.0008836464,0.9817243,-4724,3.757984,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
133,-1.295342,-0.0008836508,1.076864,-4724,3.848855,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
134,-1.785,-0.2801587,1.590363,-4724,4.050276,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,0,0,0
135,-1.785,-0.1956055,1.636555,-4724,4.071279,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,0,0,0
136,-1.785,-0.1007953,1.666232,-4724,4.078298,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,0,0,0
137,-2.062786,3.143213e-11,1.593735,-4724,3.872572,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,0,0,0
138,-1.976341,-8.076313e-12,1.639938,-4724,3.950824,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
139,-1.882545,3.588866e-11,1.668391,-4724,4.017692,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,0,0,0
140,-1.785,0.2802221,1.591748,-4724,3.960958,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
141,-1.785,0.195459,1.637844,-4724,4.009767,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,1,0,0
142,-1.785,0.1002972,1.667658,-4724,4.047498,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,0,0,0
143,-1.507214,-3.143213e-11,1.593735,-4724,4.139013,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,0,0,0
144,-1.593658,8.076313e-12,1.639938,-4724,4.132717,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,0,0,0
145,-1.687455,-3.605237e-11,1.668391,-4724,4.109918,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,0,1,0
146,-2.197363,-0.2801587,1.178,-4724,3.51011,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
147,-2.243555,-0.1956055,1.178,-4724,3.469004,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
148,-2.273232,-0.1007947,1.178,-4724,3.434716,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
149,-2.198748,-0.0008836098,0.8968501,-4724,3.201833,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
150,-2.244844,-0.0008836057,0.9817243,-4724,3.254048,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
151,-2.274658,-0.000883606,1.076864,-4724,3.324299,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
152,-2.198748,0.2802221,1.178,-4724,3.404647,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
153,-2.244844,0.195459,1.178,-4724,3.394722,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
154,-2.274658,0.1002972,1.178,-4724,3.39601,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
155,-2.200735,-2.313754e-11,1.455786,-4724,3.691968,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
156,-2.246938,-3.492459e-11,1.369341,-4724,3.595711,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
157,-2.275391,-7.275958e-12,1.275545,-4724,3.500183,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
158,-1.785,-0.2801587,0.7656367,-4724,3.377244,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
159,-1.785,-0.1956055,0.7194453,-4724,3.319094,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
160,-1.785,-0.1007953,0.6897676,-4724,3.273196,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
161,-1.50385,-0.0008836342,0.7642524,-4724,3.481084,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
162,-1.588724,-0.0008836379,0.7181562,-4724,3.392961,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
163,-1.683864,-0.0008836288,0.6883417,-4724,3.311486,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
164,-1.785,0.2802221,0.7642524,-4724,3.267025,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
165,-1.785,0.195459,0.7181562,-4724,3.240937,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
166,-1.785,0.1002972,0.6883417,-4724,3.232067,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
167,-2.06615,-0.0008836147,0.7642524,-4724,3.155548,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
168,-1.981276,-0.0008836184,0.7181562,-4724,3.162898,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
169,-1.886136,-0.0008836251,0.6883417,-4724,3.191985,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
170,-1.536497,-0.3535864,0.9294965,-4724,3.667261,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
171,-1.610122,-0.3852368,0.9142915,-4724,3.621424,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
172,-1.694788,-0.4055811,0.9025044,-4724,3.569914,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
173,-1.521291,-0.3852368,1.003122,-4724,3.740915,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
174,-1.601057,-0.4252783,0.9940571,-4724,3.699302,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
175,-1.690493,-0.4502636,0.9860005,-4724,3.650302,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
176,-1.509504,-0.4055811,1.087788,-4724,3.818278,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
177,-1.593,-0.4502636,1.083493,-4724,3.780241,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
178,-1.686248,-0.4785693,1.079247,-4724,3.734012,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
179,-2.033503,-0.3535864,0.9294965,-4724,3.39694,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
180,-2.048708,-0.3852368,1.003122,-4724,3.459481,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
181,-2.060496,-0.4055811,1.087788,-4724,3.530189,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
182,-1.959878,-0.3852368,0.9142915,-4724,3.430871,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
183,-1.968943,-0.4252783,0.9940571,-4724,3.503048,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
184,-1.977,-0.4502636,1.083493,-4724,3.57978,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
185,-1.875212,-0.4055811,0.9025044,-4724,3.471463,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
186,-1.879507,-0.4502636,0.9860005,-4724,3.549433,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
187,-1.883752,-0.4785693,1.079247,-4724,3.630977,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
188,-2.033503,-0.3535864,1.426503,-4724,3.814674,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
189,-1.959878,-0.3852368,1.441708,-4724,3.868816,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
190,-1.875212,-0.4055811,1.453496,-4724,3.923112,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
191,-2.048708,-0.3852368,1.352878,-4724,3.753398,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
192,-1.968943,-0.4252783,1.361943,-4724,3.808048,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
193,-1.879507,-0.4502636,1.37,-4724,3.863422,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
194,-2.060496,-0.4055811,1.268212,-4724,3.681827,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
195,-1.977,-0.4502636,1.272507,-4724,3.736377,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
196,-1.883752,-0.4785693,1.276752,-4724,3.792248,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
197,-1.536497,-0.3535864,1.426503,-4724,4.057257,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,1,0,0
198,-1.521291,-0.3852368,1.352878,-4724,4.014279,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,1,0,0
199,-1.509504,-0.4055811,1.268212,-4724,3.958897,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
200,-1.610122,-0.3852368,1.441708,-4724,4.038758,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,1,0,0
201,-1.601057,-0.4252783,1.361943,-4724,3.989326,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,1,0,0
202,-1.593,-0.4502636,1.272507,-4724,3.928856,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
203,-1.694788,-0.4055811,1.453496,-4724,4.010491,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,0,0,1,1,0,0
204,-1.690493,-0.4502636,1.37,-4724,3.956294,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
205,-1.686248,-0.4785693,1.276752,-4724,3.891014,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
206,-1.535764,0.3538598,0.9287641,-4724,3.540153,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
207,-1.520356,0.3856372,1.002543,-4724,3.605281,-3.618418,0.4289797,-1.399838,-3.569204,0.7711247,-1.377151,-3.2556,0.7711247,-2.057413,-3.304814,0.4289796,-2.080101,-3.706098,0.6469836,-1.852677,1,0,0,1,0,0
